   201    0.54512E+04    0.63627E+00    0.00000E+00   -0.10496E+02    0.50011E-07    0.14472E-03   -0.29193E-06
   202    0.54618E+04    0.63863E+00    0.00000E+00   -0.92036E+01    0.49746E-07    0.14352E-03   -0.27607E-06
   203    0.54719E+04    0.64196E+00    0.00000E+00   -0.78908E+01    0.49483E-07    0.14232E-03   -0.26032E-06
   204    0.54813E+04    0.64629E+00    0.00000E+00   -0.65604E+01    0.49223E-07    0.14113E-03   -0.24467E-06
   205    0.54902E+04    0.65165E+00    0.00000E+00   -0.52102E+01    0.48964E-07    0.13995E-03   -0.22912E-06
   206    0.54984E+04    0.65808E+00    0.00000E+00   -0.38414E+01    0.48708E-07    0.13877E-03   -0.21367E-06
   207    0.55061E+04    0.66560E+00    0.00000E+00   -0.24544E+01    0.48454E-07    0.13761E-03   -0.19833E-06
   208    0.55130E+04    0.67427E+00    0.00000E+00   -0.10499E+01    0.48202E-07    0.13646E-03   -0.18308E-06
   209    0.55193E+04    0.68410E+00    0.00000E+00    0.37182E+00    0.47952E-07    0.13531E-03   -0.16793E-06
   210    0.55251E+04    0.69514E+00    0.00000E+00    0.18099E+01    0.47704E-07    0.13418E-03   -0.15288E-06
   211    0.55302E+04    0.70743E+00    0.00000E+00    0.32641E+01    0.47458E-07    0.13305E-03   -0.13793E-06
   212    0.55346E+04    0.72099E+00    0.00000E+00    0.47336E+01    0.47214E-07    0.13193E-03   -0.12308E-06
   213    0.55385E+04    0.73587E+00    0.00000E+00    0.62185E+01    0.46972E-07    0.13082E-03   -0.10831E-06
   214    0.55418E+04    0.75205E+00    0.00000E+00    0.77174E+01    0.46732E-07    0.12972E-03   -0.93648E-07
   215    0.55444E+04    0.76974E+00    0.00000E+00    0.92297E+01    0.46494E-07    0.12863E-03   -0.79073E-07
   216    0.55463E+04    0.78873E+00    0.00000E+00    0.10756E+02    0.46257E-07    0.12755E-03   -0.64590E-07
   217    0.55478E+04    0.80919E+00    0.00000E+00    0.12294E+02    0.46023E-07    0.12647E-03   -0.50198E-07
   218    0.55486E+04    0.83112E+00    0.00000E+00    0.13844E+02    0.45791E-07    0.12541E-03   -0.35897E-07
   219    0.55487E+04    0.85452E+00    0.00000E+00    0.15407E+02    0.45560E-07    0.12435E-03   -0.21684E-07
   220    0.55483E+04    0.87952E+00    0.00000E+00    0.16978E+02    0.45332E-07    0.12330E-03   -0.75587E-08
   221    0.55473E+04    0.90607E+00    0.00000E+00    0.18560E+02    0.45105E-07    0.12226E-03    0.64794E-08
